Gene names,UniProt Accession Number,direction,basis,Intensity 31578,Intensity 31580,Intensity 31579,Intensity 31581,note
Pck2,Q8BH04,DOWN,control_only,,,0.0,19124000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Pcp4,P63054,DOWN,control_only,,,9406200.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Pdha1,P35486,DOWN,control_only,,,0.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Pdlim2,Q8R1G6,DOWN,control_only,,,4363900.0,3285300.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Penk,P22005,DOWN,control_only,,,1972600.0,23627000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Pex19,Q8VCI5,DOWN,control_only,,,27238000.0,3109200.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Pfn3,Q9DAD6,DOWN,control_only,,,14740000.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Pglyrp3,A1A547,DOWN,control_only,,,0.0,132400000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Pgm5,Q8BZF8,DOWN,control_only,,,10268000.0,145020000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Pgrmc1,O55022,DOWN,control_only,,,17411000.0,18821000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Pin1,Q9QUR7,DOWN,control_only,,,6166300.0,6703400.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Pnn,O35691,DOWN,control_only,,,11682000.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Polr1c,P52432,DOWN,control_only,,,0.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Ppcdc,Q8BZB2,DOWN,control_only,,,0.0,5091300.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Ppil4,Q9CXG3,DOWN,control_only,,,8227400.0,31591000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Ppp3ca,P63328,DOWN,control_only,,,107190000.0,320160000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Prl2c3;Prl2c2,P04768;P04095,DOWN,control_only,,,0.0,34403000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Prpsap2,Q8R574,DOWN,control_only,,,0.0,27940000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Prune,Q8BIW1,DOWN,off_with_treatment,0.0,0.0,37090000.0,0.0,"qualitative: identified in both MaxQuant sheets, but every replicate on one side reads null/zero. No fold change or p-value is statistically valid when one condition has zero variance."
Ptbp1,P17225,DOWN,control_only,,,88708000.0,65699000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Ptgfrn,Q9WV91,DOWN,control_only,,,4881400.0,36254000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Ptpn11,P35235,DOWN,control_only,,,0.0,10896000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Qki,Q9QYS9,DOWN,control_only,,,0.0,3395300.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Rab10,P61027,DOWN,control_only,,,11223000.0,54352000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Rabggta,Q9JHK4,DOWN,control_only,,,67893000.0,90788000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Ran;Rasl2-9,P62827;Q61820,DOWN,control_only,,,2689500000.0,2718000000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Rbm5,Q91YE7,DOWN,control_only,,,18185000.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Rbmx,Q9WV02,DOWN,control_only,,,12235000.0,10390000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Rgma,Q6PCX7,DOWN,control_only,,,30297000.0,6840000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Rpl26,P61255,DOWN,control_only,,,0.0,6952300.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Rpl28,P41105,DOWN,control_only,,,0.0,7810000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Rpl3,P27659,DOWN,control_only,,,76840000.0,41990000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Rpl6,P47911,DOWN,control_only,,,14905000.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Rpp30,O88796,DOWN,control_only,,,0.0,23439000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Rps15,P62843,DOWN,control_only,,,5319400.0,33254000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Rps24,P62849,DOWN,control_only,,,0.0,8920500.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Rtcb,Q99LF4,DOWN,control_only,,,2436600.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Ryr2,E9Q401,DOWN,control_only,,,0.0,621410000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Sfrp4,Q9Z1N6,DOWN,control_only,,,57226000.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Smarce1,O54941,DOWN,control_only,,,8452300.0,11847000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Smc1a,Q9CU62,DOWN,control_only,,,28675000.0,25160000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Snx2,Q9CWK8,DOWN,control_only,,,21494000.0,12310000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Snx27,Q3UHD6,DOWN,control_only,,,6964400.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Sprr1b,Q62267,DOWN,control_only,,,0.0,22636000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Sprr2k;Sprr2g;Sprr2d;Sprr2b;Sprr2h,O70562;O70558;O70555;O70554;O70559,DOWN,control_only,,,21795000.0,9746700.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Sqstm1,Q64337,DOWN,control_only,,,0.0,45274000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Srsf9,Q9D0B0,DOWN,control_only,,,4535800.0,10440000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Ssr4,Q62186,DOWN,control_only,,,0.0,3007100.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Stau1,Q9Z108,DOWN,control_only,,,2367000.0,6627200.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Strbp,Q91WM1,DOWN,control_only,,,0.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Stub1,Q9WUD1,DOWN,control_only,,,1768300.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Syce2,Q505B8,DOWN,control_only,,,14518000.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Tbce,Q8CIV8,DOWN,control_only,,,2590900000.0,1546500000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Tdrd1,Q99MV1,DOWN,control_only,,,15143000.0,95071000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Tdrp,Q8C5P7,DOWN,control_only,,,5000200.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Tfpi,O54819,DOWN,control_only,,,0.0,31554000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Thoc1,Q8R3N6,DOWN,control_only,,,3625200.0,11933000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Thoc2,B1AZI6,DOWN,control_only,,,0.0,14473000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Tm4sf1,Q64302,DOWN,control_only,,,0.0,169320000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Tmsb10,Q6ZWY8,DOWN,control_only,,,139120000.0,77362000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Tnpo3;Fanci,Q6P2B1;Q8K368,DOWN,control_only,,,18696000.0,7575800.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Trappc10,Q3TLI0,DOWN,control_only,,,0.0,112890000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Trmt112,Q9DCG9,DOWN,control_only,,,67597000.0,120430000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Trmt6,Q8CE96,DOWN,control_only,,,2589000.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Tuba1c,P68373,DOWN,control_only,,,16591000000.0,11024000000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Tubb6,Q922F4,DOWN,control_only,,,128470000.0,4900300.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Tyro3,P55144,DOWN,control_only,,,127020000.0,290380000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Tyw5,A2RSX7,DOWN,control_only,,,34380000.0,57686000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
U2surp,Q6NV83,DOWN,control_only,,,9447600.0,8261100.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Ubap2l,Q80X50,DOWN,control_only,,,10106000.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Ube2b,P63147,DOWN,control_only,,,0.0,0.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Ube2d3,P61079,DOWN,control_only,,,146890000.0,720910000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Ube2g2,P60605,DOWN,control_only,,,5190100.0,24295000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Ubxn11,Q9D572,DOWN,control_only,,,17271000.0,156110000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Upp2,Q8CGR7,DOWN,control_only,,,47807000.0,10687000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Urah,Q9CRB3,DOWN,control_only,,,0.0,18353000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Vapb,Q9QY76,DOWN,control_only,,,76059000.0,63700000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Wasf2,Q8BH43,DOWN,control_only,,,1627000.0,10781000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Wbp2,P97765,DOWN,control_only,,,0.0,39769000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Wfdc18,P62810,DOWN,control_only,,,56575000.0,44149000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
Zc3h6,Q8BYK8,DOWN,control_only,,,398270000.0,317590000.0,"qualitative: identified in only one condition -- the protein's entire row is absent from the other MaxQuant sheet, not just zero. No fold change or p-value is statistically valid when one condition has zero data points."
